p_true,J,rep,obs,MOM,MLE,ABC-MCMC,ABC-MCMC_cilen,ABC-MCMC_acc,GPS-ABC,GPS-ABC_cilen,GPS-ABC_acc,DNN-ABC,DNN-ABC_cilen,DNN-ABC_acc
0.001,10,7,0.10118988955126892,0.001961551355514679,0.002106753917531808,0.001203927926454953,0.0032977854914453507,0.5342237061769616,0.0019290499645718752,0.003069928982268125,0.671118530884808,0.0018777128841446762,0.0014297284950582831,0.5676126878130217
0.001,10,4,0.050022871111018705,0.0007621333576632305,0.0008235481740340545,0.0003895502052700587,0.0014739918893897517,0.5242070116861436,0.0004730472598289164,0.0005255832735490934,0.66110183639399,0.00047389798062249204,0.00045198805701037993,0.6026711185308848
0.001,10,8,0.05717964249111633,0.00044887300519341755,0.00048403057673231396,0.0006681923643644943,0.0019871828509492886,0.5692821368948247,0.000606908900674449,0.0006978116788864865,0.6894824707846411,0.0005736030819097838,0.0006273128702329919,0.6126878130217028
0.001,10,11,0.10563825014919041,0.0040307628987135136,0.004331114338447929,0.0018214187697349435,0.004345436836786746,0.654424040066778,0.0021415424935084314,0.0028362744648789216,0.6510851419031719,0.002007372465640107,0.0015073922935625653,0.5676126878130217
0.001,10,12,0.08201876283601059,0.0008673911663516498,0.0009262792235164094,0.0009667115187763557,0.0023278744570447625,0.6410684474123539,0.0012205746182687492,0.0011791645815075703,0.7028380634390651,0.001303957342864939,0.0009411912948549419,0.6076794657762938
0.001,10,13,0.06682419334524388,0.000520436545141556,0.0005569429690853274,0.0007164230007255637,0.0015101934138974855,0.6210350584307178,0.0008284063675395989,0.0010568264997183503,0.6510851419031719,0.0008045241421187604,0.0006737503412876952,0.5909849749582637
0.001,10,15,0.07918447916718516,0.0010297834336301381,0.0011016043317703859,0.0009899668632642993,0.0026878904752631254,0.664440734557596,0.0012048226444150737,0.001331711334707093,0.679465776293823,0.0011338528458099966,0.0008888067664699277,0.5826377295492488
0.001,10,14,0.0802102999915548,0.0009196821826804591,0.0009851355878792622,0.0014479679639970886,0.004791170070869962,0.6310517529215359,0.0011452983017171943,0.0010533422014321451,0.6861435726210351,0.0011778216502091046,0.0010939234068247897,0.5876460767946577
0.001,10,16,0.07101083601064215,0.0005024466171180131,0.0005403476803278759,0.0008656447819640842,0.0015601975724815406,0.6494156928213689,0.0009299563678807749,0.0010668243929559354,0.676126878130217,0.0008894204125957209,0.0009049044531057354,0.5893155258764607
0.0001,100,16,0.020419755343261854,5.358143260014714e-05,5.660690799081618e-05,7.859141575428796e-05,9.490118650785632e-05,0.5475792988313857,7.645820257451327e-05,8.506867184463431e-05,0.667779632721202,8.727066885343116e-05,0.0001117136193301918,0.664440734557596
0.001,10,17,0.06645104662217498,0.00034495187266891936,0.0003701576779328958,0.0008555709704183483,0.0021827067846520165,0.6026711185308848,0.0007871399213805515,0.0008803779538910991,0.6878130217028381,0.0007831989489368944,0.0006285348161847518,0.5692821368948247
0.0001,100,22,0.02215327616921723,5.3723171827613214e-05,5.677687832490754e-05,9.750245042647305e-05,9.383995484471352e-05,0.5592654424040067,8.71151974539424e-05,8.696102091322196e-05,0.6911519198664441,9.821837318261364e-05,0.00010170048317442338,0.6477462437395659
0.001,10,10,0.02673216501655105,0.00013982443005416956,0.00015243787824706674,7.138349582950586e-05,0.00035393782423213775,0.5025041736227045,0.00013963042962367235,0.0001514691988233388,0.6894824707846411,0.00013982747970138997,0.00016898351197491794,0.664440734557596
0.001,10,19,0.05412847838559924,0.00032465632822292756,0.0003483544908970633,0.000879873199001355,0.00215598546863635,0.6527545909849749,0.0005337165897986631,0.0005497593040046478,0.667779632721202,0.0005666691472305947,0.0008174168771402102,0.6310517529215359
0.001,10,22,0.11017518390760302,0.001063673021394984,0.0011370500306375725,0.002366569276155346,0.005747142929177554,0.6243739565943238,0.002030970000192189,0.0026472613509107134,0.6861435726210351,0.0021586079658099497,0.00214228494346986,0.5742904841402338
0.001,10,24,0.12204976274852612,0.006850359489388225,0.007351867408622454,0.0017966198986376833,0.004630796530795893,0.6293823038397329,0.0029112495235383068,0.0032833085990579066,0.679465776293823,0.0027809093613934354,0.0019062744680996041,0.5125208681135225
0.001,10,25,0.1270162832700708,0.0014435387169547398,0.0015548435534878777,0.0023407501208651434,0.004895855583670465,0.5742904841402338,0.0027914604990867966,0.002870626895635945,0.6961602671118531,0.0030564605953423943,0.002697840636073121,0.5926544240400667
0.001,10,21,0.05861694180088646,0.0004161238664154854,0.00044481189956994445,0.00041496610725290795,0.00147161118623055,0.5342237061769616,0.0005788512954435497,0.0007367067007783966,0.6928213689482471,0.0006476093358970973,0.0006308099127282065,0.6210350584307178
0.0001,100,13,0.01814304023520149,5.008135970552274e-05,5.290091204245758e-05,6.280175699151045e-05,5.8877818961328764e-05,0.5292153589315526,6.530678966739202e-05,7.710851252603585e-05,0.6861435726210351,6.418540589816348e-05,8.694249941614227e-05,0.6861435726210351
0.001,10,18,0.02667887398689798,0.0001937574063997638,0.00020844539911456432,0.00013557438170424982,0.00041494564453388455,0.664440734557596,0.00014682128315220667,0.00019116211861462863,0.674457429048414,0.000132381905035838,0.000142507224522098,0.6894824707846411
0.001,10,28,0.06670683212487061,0.00042537073532383785,0.0004559641316920243,0.0006789778124563544,0.001859632124646558,0.6510851419031719,0.0007894233725977129,0.0008544008333999094,0.676126878130217,0.0007870960357146252,0.0007149969280914961,0.5759599332220368
0.001,10,26,0.04212094632834379,0.0007904166958048742,0.0008512874395988638,0.0004575382672116544,0.0019688935872861383,0.7178631051752922,0.0003281393714687905,0.00035565292473165906,0.656093489148581,0.00033213000321390135,0.00031630467316631913,0.669449081803005
0.001,10,29,0.09824617031866216,0.0026878426218737705,0.0028858793976843174,0.002494623208001087,0.00807147678226976,0.657762938230384,0.001724354835486261,0.0017468752540111376,0.67779632721202,0.0017913834480808883,0.0013180311742884436,0.6076794657762938
0.0001,100,19,0.0203302802559334,7.822099469689814e-05,8.261221330893707e-05,7.351158622453577e-05,8.936025112085738e-05,0.5492487479131887,8.188586680657508e-05,9.52766390964282e-05,0.676126878130217,8.380971143773497e-05,9.669035146608285e-05,0.656093489148581
0.001,10,20,0.045049157867862025,0.0003295458453321798,0.0003532614235705803,0.00015728752890962547,0.0005789139263120564,0.4323873121869783,0.000420216937260781,0.0006131332217684284,0.6978297161936561,0.0003748343716536909,0.00035930951599092136,0.6143572621035058
0.001,10,27,0.07817094165472596,0.0009565889009540696,0.001026533202154612,0.0002455306914569424,0.0011965088540689464,0.4357262103505843,0.0011070467137341627,0.0015103322695562338,0.6978297161936561,0.0010942766720080008,0.0008840792816083442,0.5976627712854758
0.001,10,32,0.06741175825210842,0.0003914650208691195,0.00041977617732102376,0.0007992092777385476,0.0019439007409506035,0.6527545909849749,0.0008318304342747042,0.000893859943094846,0.666110183639399,0.0008101351426116832,0.0006941348715897972,0.5759599332220368
0.001,10,31,0.09285023736143176,0.0015141667302774886,0.0016276735887646781,0.0011576762462290671,0.004254723857550988,0.6210350584307178,0.0015005827624785034,0.0020257521693356003,0.662771285475793,0.001582401651247539,0.0012267157048242035,0.5726210350584308
0.0001,100,25,0.0232363880704952,7.683410172915073e-05,8.120882002032278e-05,9.298514355943118e-05,0.00011815477418367936,0.5175292153589316,0.0001099761506165141,0.00014415039301315404,0.6828046744574291,9.871581041858258e-05,0.00010406215641443285,0.6894824707846411
0.001,10,30,0.035376017571137355,0.0013200154464953484,0.0014341899006819656,0.0002447505160573777,0.0006695490380130989,0.6377295492487479,0.00024668883962439194,0.00027290844705478266,0.7061769616026711,0.00022074152549800925,0.00025760905832479156,0.6393989983305509
0.001,10,34,0.0547219756225533,0.0006105924130709317,0.0006576557478802945,0.0006090696678825473,0.0012061543304200512,0.6911519198664441,0.0005560177466623913,0.0005979936147616721,0.6861435726210351,0.0005671616500556661,0.0006201021498918155,0.6343906510851419
0.001,10,23,0.06482155648353902,0.0004186018750135245,0.0004489388037667537,0.00024666814196426144,0.0008363251665929621,0.27378964941569284,0.0007885197556453075,0.0009246069537376999,0.7161936560934892,0.0007653238956788253,0.00074809901119719,0.5926544240400667
0.001,10,37,0.0772402966317913,0.0006793923067245355,0.0007288707141835185,0.0013643343155426604,0.002486917256350945,0.6527545909849749,0.001155036870224732,0.001812126412245047,0.6961602671118531,0.0010878586920417515,0.0008896889231434409,0.5692821368948247
0.001,10,35,0.05184794805855632,0.0007076292662878125,0.0007608152220167973,0.0004177834397813347,0.0009855067804769946,0.6343906510851419,0.0005178132282046686,0.0007040783515833741,0.669449081803005,0.00045882988435680156,0.00039902213485632437,0.6143572621035058
0.001,10,33,0.05089196475169198,0.0002597870777765743,0.0002787579713978012,0.00034448843287568365,0.0012304336541422984,0.5826377295492488,0.0005032653283433477,0.0004725105977842081,0.7145242070116862,0.0004688906030687715,0.0005337239870931744,0.6377295492487479
0.001,10,36,0.08829728052070798,0.000658233727576063,0.0007050685546561657,0.0010102575518521823,0.0020761994832424312,0.5575959933222037,0.0013008372922676155,0.001475526774194683,0.669449081803005,0.0014358409186937347,0.0013816152896138994,0.6260434056761269
0.001,10,38,0.06293667928625443,0.0008537920602053606,0.0009177920183807988,0.00036155158436537574,0.0010822301950259925,0.5742904841402338,0.0007142933732919073,0.0008566035766294903,0.664440734557596,0.0007019442515626167,0.0006608792459538867,0.6110183639398998
0.001,10,39,0.04843609555677444,0.0003275499872931742,0.0003519896129199953,0.0002379696368644263,0.0006364569745494554,0.6360601001669449,0.00042103277193479907,0.0004921175878819606,0.654424040066778,0.000427039758665357,0.0004084181724432142,0.6410684474123539
0.0001,100,24,0.020794536467134535,0.0001280901934291867,0.0001355299419204145,8.209221226552864e-05,9.495886937607593e-05,0.5258764607679466,8.460377504599628e-05,0.00011129661256759586,0.7011686143572621,8.653909622249288e-05,9.514253798438845e-05,0.674457429048414
0.0001,100,26,0.022156150023363817,4.765583776655813e-05,5.037650208435159e-05,9.514538077017318e-05,0.00013164128271730282,0.5342237061769616,9.971395296653716e-05,0.00011455307448788747,0.7028380634390651,9.628256027361531e-05,0.00011945675743441215,0.667779632721202
0.0001,100,27,0.023025640392611502,9.806707629950173e-05,0.00010365143969779933,9.379090580300531e-05,0.0001250519846266847,0.5191986644407346,9.462656334365545e-05,9.548030783766646e-05,0.667779632721202,9.890009139714447e-05,0.00010472470148990725,0.6894824707846411
0.0001,100,28,0.02449270491226705,0.00011219706993842449,0.00011859598216203032,0.00010886572035217824,0.00011186754967835844,0.5442404006677797,0.00011388763046152975,0.00013837029481126678,0.667779632721202,0.00011603268626774481,0.0001366338941889953,0.6978297161936561
0.001,50,1,0.1007024255339495,0.0013172058755052118,0.001417107924358097,0.0019009497094596296,0.0021496450433090607,0.5626043405676127,0.0018529651450608843,0.0016602932332838484,0.7045075125208681,0.0019489924104651509,0.0016034596558286772,0.5726210350584308
0.001,50,0,0.08203941658875494,0.0008382647555194023,0.0008993349077789901,0.0012249815983887676,0.0017625487535329917,0.5659432387312187,0.0012695073380667374,0.0016051285848809743,0.6944908180300501,0.0012091954978610433,0.0010558913923109671,0.5876460767946577
0.0001,100,29,0.021682649884068973,5.6936179092803574e-05,6.0203891959121634e-05,9.507852059972938e-05,8.99671882708029e-05,0.5141903171953256,9.152624146305611e-05,0.00010177801841000877,0.6828046744574291,9.133092433991087e-05,9.69901782293045e-05,0.669449081803005
0.001,50,3,0.08601915732823864,0.0011416853415243122,0.0012285624735131823,0.001378099386899112,0.0018007240875917113,0.5258764607679466,0.0014754883699486098,0.0017863895323834305,0.67779632721202,0.0014007472630152796,0.0012857402985425744,0.6260434056761269
0.001,50,2,0.07590505752854278,0.00202711106900455,0.0021781278093135556,0.0011582721133399317,0.0021275540013863496,0.5809682804674458,0.0010622960373325287,0.0011144426244830796,0.6861435726210351,0.0010368579022485226,0.0008694047704378303,0.5959933222036727
0.001,50,4,0.06950835100239533,0.0004955851055701843,0.0005314947090034971,0.0009561562403502118,0.0011619897413743803,0.5759599332220368,0.0009129164523609571,0.001204201548878776,0.654424040066778,0.0009179927610810783,0.0007251676641317408,0.6026711185308848
0.001,50,12,0.07334238242611858,0.0005743010010328953,0.0006175760777566873,0.0009408956742411559,0.0017262196081350282,0.5859766277128547,0.0010555823396139734,0.0012854778759241743,0.6427378964941569,0.000967729773675484,0.0008613497974370534,0.5926544240400667
0.001,50,11,0.07960384996294032,0.0006752683187594699,0.0007242440498257047,0.0011280285783420603,0.001544994125058969,0.5442404006677797,0.0011895189429566213,0.0015498909866872948,0.6944908180300501,0.0012202257410672895,0.0012017865601335292,0.5859766277128547
0.001,50,10,0.07889422883147407,0.0015820454688652008,0.0016996049282460134,0.0010418119520511047,0.0014905898676720387,0.5258764607679466,0.001090445891443569,0.0011959582441107605,0.6828046744574291,0.0011174165190319032,0.0010152359479220436,0.5826377295492488
0.001,50,6,0.0694324963787907,0.0007708790546666622,0.0008288723297713365,0.0008870109777655185,0.0009798617222751644,0.5826377295492488,0.0008230300730697019,0.0008517545371292019,0.654424040066778,0.000863438507431646,0.0007739405871600746,0.5692821368948247
0.001,50,5,0.06472318750085858,0.0006980381991603668,0.000750314217168796,0.0006931121897798306,0.0009098404703183691,0.5676126878130217,0.0007585393960672906,0.0010299266153527354,0.672787979966611,0.0007428955738604693,0.0006099472052038548,0.5993322203672788
0.001,50,9,0.06444254216163327,0.000646331429678404,0.0006947180870012988,0.0008005982225349603,0.0011544325838755115,0.5409015025041736,0.0008241902435031052,0.0009515943625326355,0.6861435726210351,0.0007358433437345525,0.0007473709746775577,0.5926544240400667
0.001,50,8,0.06379190824917697,0.0007436798041282611,0.0008013349621855387,0.0006746982912202203,0.0009483418022450083,0.5726210350584308,0.0007968497031231587,0.0009392821436357754,0.6944908180300501,0.0007830347453585428,0.0007125961117944445,0.6210350584307178
0.001,50,7,0.0675653166697714,0.0007779533394012828,0.0008364726573929286,0.0008231493555022135,0.001114837603541034,0.5559265442404007,0.0008825760356388062,0.0011291796359906355,0.7111853088480802,0.0008103720393497035,0.0007686974277214737,0.6193656093489148
0.0001,100,20,0.015169874740166673,3.4891740177123154e-05,3.6917800476704174e-05,4.5729176223318465e-05,5.6260070742437766e-05,0.5342237061769616,4.7789714486045014e-05,4.853541024400658e-05,0.6828046744574291,4.501519110423889e-05,4.2697919040603644e-05,0.669449081803005
0.001,50,13,0.06030553979281605,0.0007076475925519854,0.0007610782884003188,0.0006616859780174727,0.0012732572750876307,0.5409015025041736,0.0006996483033079061,0.0009781579035420644,0.674457429048414,0.0006819529704369568,0.0005624923597811859,0.6494156928213689
0.0001,100,35,0.026918452616387124,0.00017999923854444821,0.00019017215351038367,0.00013580462401656518,0.000142532049026368,0.5542570951585977,0.00013032055882765533,0.00014144616157551305,0.6444073455759599,0.00013075201992906072,0.00012526472940547464,0.66110183639399
0.001,50,14,0.0794077649498291,0.000958303569983332,0.001032396072641296,0.0010564322357760737,0.0017424059448805152,0.5559265442404007,0.0011788063038492764,0.0013396035040752104,0.6911519198664441,0.0011692673394926858,0.0010013090405699414,0.6043405676126878
0.001,50,15,0.07649939292337313,0.0010300169677204818,0.0011052758588037497,0.0010409747228873965,0.0020076212230720454,0.5609348914858097,0.001167043341290162,0.0013956281689753904,0.672787979966611,0.0010297354927595987,0.0011973222959290068,0.5959933222036727
0.001,50,16,0.0943715179757044,0.0009856674766726692,0.0010570798186397318,0.001616234130759445,0.0016156763370272127,0.5676126878130217,0.0016609882739552456,0.001970504977273262,0.7045075125208681,0.0016608306685985071,0.0013257217224765213,0.5492487479131887
0.0001,100,30,0.025445629703729725,8.423043943900366e-05,8.902349610111484e-05,0.0001126117656782607,0.00013561311137291285,0.5308848080133556,0.00012429635286216283,0.00013372289610949105,0.6894824707846411,0.00012729490411154173,0.00013133095179973612,0.669449081803005
0.0001,100,33,0.022732209578968293,7.331586664621748e-05,7.744430501146529e-05,0.00010461926242992607,0.0001256618536165394,0.5225375626043406,0.00010302544057678625,0.0001046597923848663,0.672787979966611,9.759593725798561e-05,0.0001158611758832457,0.659432387312187
0.0001,100,37,0.023045613604561862,8.662209127469067e-05,9.154977565801896e-05,9.420835635146097e-05,0.0001503481152589597,0.5375626043405676,9.69176412542226e-05,9.6769959781085e-05,0.6811352253756261,0.00010437440658962658,0.00010660951423115074,0.672787979966611
0.001,50,19,0.08356086353347505,0.001131566985737742,0.001216968957362934,0.0013760051462525606,0.0036627408715282934,0.5709515859766278,0.0012585411258614473,0.0014702857924598623,0.66110183639399,0.0012856352072878933,0.0010042098357752561,0.6110183639398998
0.001,50,18,0.06935282823006529,0.000670187586258697,0.000720221308055325,0.0008926478837364974,0.0015003373767420527,0.5676126878130217,0.0008906476085320913,0.0009022853423934247,0.674457429048414,0.000886346105207257,0.0009144823657237905,0.6143572621035058
0.001,50,21,0.07745971856736894,0.0020359392257676134,0.0021851355683885506,0.0011215455147196782,0.0014552997192035211,0.5926544240400667,0.0011404599761235523,0.0013720929000442734,0.7061769616026711,0.001110377626466597,0.0011454720628454413,0.6093489148580968
0.001,50,17,0.062401376785645224,0.0011623884978821941,0.0012524389866910963,0.000646436645676179,0.0010221166686529277,0.6126878130217028,0.0006811390351911806,0.0008516580890907863,0.659432387312187,0.0006626835771825439,0.0006364391344898869,0.6010016694490818
0.001,50,20,0.07022949769394193,0.0008221242713418175,0.0008838928423975357,0.0008904496919259091,0.0008437593439691104,0.5843071786310517,0.0008955551237384418,0.0009813914692569556,0.6510851419031719,0.0008748506971887528,0.0008286642098361762,0.6410684474123539
0.001,50,22,0.06115214838334167,0.0004474918682048079,0.0004806809498716869,0.0006823416011323168,0.0012240581717557072,0.5642737896494157,0.0007240459206451575,0.0008575668466626278,0.669449081803005,0.0007039123378070016,0.0006445316415488344,0.6143572621035058
0.001,50,25,0.07721644790166692,0.0007412396556027989,0.0007952643041041824,0.0009995743515471233,0.0011182242018466329,0.6160267111853088,0.0011042165857974393,0.0012841568453307237,0.671118530884808,0.0011163516559151352,0.0010252793973989432,0.5759599332220368
0.001,50,23,0.06440258904539774,0.0007638028086814352,0.0008217822147988763,0.0008556117996277019,0.0014763359949096408,0.5141903171953256,0.0008095048667653505,0.0010147845429351065,0.659432387312187,0.000765426872750568,0.0006266418480193738,0.5843071786310517
0.001,50,24,0.07720633666577578,0.0009532931783914345,0.0010253335048379336,0.0010219785080421981,0.0013301450277474727,0.5492487479131887,0.0011049923497305765,0.0014568326689713583,0.657762938230384,0.0010875015871315702,0.000890031387793509,0.5609348914858097
0.001,50,28,0.09466997566994832,0.0033776705472695068,0.0036384212329403634,0.001768019381147637,0.002550382598405754,0.5492487479131887,0.0017769868823764596,0.0020376981001367887,0.6828046744574291,0.0016076305910811411,0.0013877492600339887,0.5626043405676127
0.001,50,27,0.08357885760836234,0.0010715117472251956,0.0011509538873120289,0.0011531921930420675,0.001507772862189037,0.5642737896494157,0.00125325003553132,0.001433473561226028,0.6527545909849749,0.0012506353706619692,0.0010522761450330541,0.5742904841402338
0.0001,100,38,0.026302449908610394,0.00011659005268999101,0.00012317889078920154,0.00012574661247162866,0.00013744129122457427,0.5375626043405676,0.0001280941291160019,0.00016985895276912726,0.67779632721202,0.00012628526793089542,0.0001510198566522158,0.6460767946577629
0.001,50,31,0.09401508000595622,0.0012699835640616053,0.0013628641093602267,0.0016106560229025232,0.001946640023684528,0.6176961602671118,0.0016789082026512946,0.002357966163720556,0.6811352253756261,0.0016210746036926986,0.0011800739393396118,0.5909849749582637
0.001,50,29,0.07632109515268146,0.0010448675721816403,0.0011215391497478616,0.001081638431448769,0.001682629889391191,0.5592654424040067,0.0011627473547124031,0.0013801213090188814,0.6811352253756261,0.0010503105103578413,0.0009946266128527167,0.5959933222036727
0.0001,100,32,0.02132861372776664,4.758262950532721e-05,5.027053357682753e-05,8.489589584461833e-05,0.0001025674289102452,0.5409015025041736,9.161843849283804e-05,0.00012304837826153828,0.657762938230384,9.108183733237847e-05,0.00011016812097215263,0.6911519198664441
0.001,50,26,0.0645388680865404,0.0005603986765089219,0.0006027332737383209,0.0007152908111616324,0.0008842848954747225,0.5626043405676127,0.0007762143009214206,0.001069704742299216,0.7028380634390651,0.0007232779673025199,0.0006979203041045381,0.5792988313856428
0.001,50,30,0.0649943164601589,0.0007870336985045245,0.0008473571007155605,0.0006808815271055465,0.0014036455493692773,0.5008347245409015,0.0008304114009500962,0.0009658652558783363,0.7011686143572621,0.000764014823868123,0.0007078900766809214,0.6494156928213689
0.001,50,32,0.07776677326646038,0.002285297554122878,0.0024556017366049953,0.0011739147254552203,0.0013487689726999963,0.5759599332220368,0.0011120273569227377,0.0013038584139312974,0.676126878130217,0.0011995728258978769,0.0011979346554581872,0.5859766277128547
0.001,50,37,0.10157550356811396,0.0014868273942210686,0.0015976039814493577,0.0017138834010951155,0.0021707873084852946,0.5208681135225376,0.0019024273034348536,0.0024975763336493955,0.6911519198664441,0.001896571310920017,0.0014000398597515068,0.6060100166944908
0.0001,100,36,0.020993888311634148,5.9069268334766e-05,6.24112571211864e-05,8.331240516531385e-05,0.00010422573456563416,0.5275459098497496,8.277685508414984e-05,8.667919088084812e-05,0.674457429048414,8.188404731347507e-05,9.676440215252078e-05,0.7145242070116862
0.001,50,34,0.08992188237490246,0.0013979967449985198,0.0015047853743770524,0.0013656382153175235,0.002209432768395061,0.5676126878130217,0.0014615237326147292,0.001760387493089996,0.662771285475793,0.0014240742438406688,0.0011300213349153057,0.6076794657762938
0.001,50,35,0.07688657674586385,0.0010906589946586553,0.0011726059344531168,0.001019847895332826,0.00134970165332933,0.5792988313856428,0.0011246977327129906,0.001442213986172695,0.6928213689482471,0.0010550309606185064,0.001044316210969948,0.5993322203672788
0.001,50,33,0.06610431267231413,0.0006065921523485951,0.0006516381426295842,0.000756799608066265,0.0011101428854184883,0.5709515859766278,0.00085552337949655,0.0009442653868364493,0.6961602671118531,0.000818129556515995,0.0007769224299748687,0.5759599332220368
0.0001,100,31,0.01869413582401534,3.53624127117369e-05,3.7319075099854354e-05,7.474682431131343e-05,9.5026689903428e-05,0.5692821368948247,6.719170110525008e-05,7.252818707149234e-05,0.6911519198664441,6.691635595880866e-05,7.317875613635364e-05,0.7111853088480802
0.0001,100,34,0.019924277827381456,4.39190828225855e-05,4.641247627993742e-05,7.742926068815304e-05,0.00010241305071188932,0.5642737896494157,7.892248177635785e-05,8.220629570381683e-05,0.671118530884808,7.334986211133424e-05,8.569025522411593e-05,0.676126878130217
0.001,50,38,0.08100984550728345,0.0008162530929314293,0.0008762058730889396,0.00113974432865081,0.0018976961417524623,0.5191986644407346,0.0012925054481977916,0.001862896527468293,0.6878130217028381,0.001195884964975064,0.0009133093606830424,0.6143572621035058
0.001,50,36,0.07233162163241272,0.0008903197095287974,0.0009581022424427238,0.0008222025562376643,0.0016462283293406407,0.5175292153589316,0.0010091168060860469,0.0011034498990605227,0.676126878130217,0.000960740966917532,0.0008275853993559069,0.6043405676126878
0.0001,100,39,0.019386566963777597,4.9068958330067414e-05,5.189630656974882e-05,7.04742200853258e-05,7.052196320005391e-05,0.5141903171953256,7.334078767947809e-05,8.76650231879534e-05,0.669449081803005,7.628262784020909e-05,8.445544760397304e-05,0.672787979966611
0.001,50,39,0.047919822433599144,0.0003875051934411067,0.000416838108714868,0.00037161036382190395,0.0004920634368769238,0.5893155258764607,0.00043840695449456527,0.0004147727559722298,0.6494156928213689,0.000436969282592061,0.0004510283557583169,0.6010016694490818
0.001,100,2,0.0861428699708633,0.0016186934758584126,0.0017399017696636825,0.001334861553329683,0.001170167701244752,0.4941569282136895,0.0014864436018597862,0.0015992584111608893,0.669449081803005,0.001364155487508155,0.001048936305565862,0.5809682804674458
0.001,100,0,0.07179038474406227,0.0015861385071155865,0.001702544884152895,0.0009733862306363166,0.0010984432418974133,0.5158597662771286,0.000978767605782044,0.001171867361708898,0.664440734557596,0.0008886309578203417,0.000873509126458473,0.6010016694490818
0.001,100,4,0.08080504823645912,0.0008442855032225194,0.0009049342708808651,0.0011405269922026326,0.0007220235407638671,0.5158597662771286,0.0011575225210796113,0.0013704426468711672,0.7078464106844741,0.0011723729105264141,0.0010358309587119774,0.5809682804674458
0.001,100,1,0.07727673584703361,0.0012884917535651574,0.001385952738965222,0.0011027443990305667,0.0011467761191135883,0.48580968280467446,0.0011780028459598309,0.001742312670695516,0.7178631051752922,0.0010978893783792246,0.0008327836083686511,0.6093489148580968
0.001,100,6,0.07944656881299748,0.0009646319654630919,0.001036613872729949,0.00134924908386529,0.0023979730348404104,0.5041736227045075,0.0012528166278056266,0.0017249568847744225,0.674457429048414,0.0011734893800652406,0.0009882239091571058,0.5943238731218697
0.001,100,3,0.06891313025701994,0.0007381939849905317,0.0007934386132040679,0.0008977871070868217,0.0009635683990489043,0.4774624373956594,0.0008635196106668056,0.0010133187636105112,0.6811352253756261,0.0008763629660110972,0.0007775709208505089,0.6227045075125208
0.001,100,19,0.07499511486233597,0.0010968669737654313,0.0011783456763285987,0.0010264965373115947,0.0010154537880262909,0.5358931552587646,0.001024944345837588,0.0012131443258648965,0.6928213689482471,0.001016023195872123,0.0010088342215833343,0.6093489148580968
0.001,100,5,0.07143412100633646,0.0012884061987067374,0.0013840838658563575,0.0009115311759440971,0.0007051732427631361,0.48414023372287146,0.0009744210608933809,0.0011772045211276318,0.669449081803005,0.0009373864242135426,0.0007802918307154838,0.5859766277128547
0.001,100,8,0.0715433945650596,0.0007612632974142164,0.0008176498570086244,0.0008465116259641017,0.000854808036365087,0.4741235392320534,0.000977329739230664,0.0009366426787389883,0.6527545909849749,0.0009332811834703831,0.0009800183490056471,0.6377295492487479
0.001,100,14,0.08122296730420238,0.0010595914658977357,0.001137038544171016,0.0011129679176790587,0.0011229831441831317,0.5041736227045075,0.0012889575577960028,0.001554476417599422,0.7145242070116862,0.001256558870623231,0.001242294830908616,0.6210350584307178
0.001,100,7,0.0696763931574686,0.0015075195993380919,0.0016202146260483707,0.000862350515872273,0.0007281371739900833,0.46410684474123537,0.0008736468370156152,0.0009326699705163232,0.6844741235392321,0.0009011221585664799,0.0007191439211590986,0.5759599332220368
0.001,100,16,0.07314889582835363,0.0015956206112139881,0.0017122777047355105,0.0010270462104926576,0.0010342327343984875,0.5091819699499165,0.0010035359593162515,0.0014156650501478056,0.6961602671118531,0.001025463764535703,0.0012739715409783047,0.5759599332220368
0.001,100,26,0.08930580665578516,0.0030660177466484417,0.0032918984644138417,0.001419544915651337,0.0011095802496852696,0.49248747913188645,0.0013647303309169433,0.0017694011596393131,0.676126878130217,0.0014757663638973464,0.0011834959705102686,0.6076794657762938
0.001,100,15,0.07547593674488379,0.0011017748634641333,0.0011843156677329486,0.001037775230528406,0.0009644194256971147,0.5358931552587646,0.0011748630868550322,0.0013936323654422217,0.676126878130217,0.0010148377520332933,0.0010088393537941668,0.5893155258764607
0.001,100,10,0.07314818014565701,0.0007588178604576723,0.000815747945567608,0.0009780835211050346,0.0009493343949886613,0.5375626043405676,0.0009748049117740638,0.0011244104630488859,0.6928213689482471,0.0010235860202731741,0.0009827667673642875,0.6243739565943238
0.001,100,9,0.07141663793650224,0.0008088606168450974,0.0008695716326741005,0.0009603437878044298,0.0007531586181445561,0.5175292153589316,0.0008985794742518403,0.0009325899998883944,0.666110183639399,0.0009552648112114666,0.0008984373814871552,0.5776293823038398
0.001,100,17,0.07694373570321314,0.002374234388801466,0.0025520464977486683,0.0010966807608948784,0.0009019957688909998,0.5158597662771286,0.0010470459471223375,0.0011956594988416984,0.659432387312187,0.00102868681321317,0.0010071728013263856,0.5826377295492488
0.001,100,11,0.07306088345411794,0.0008015464041812859,0.0008604529591408763,0.0010051473553550102,0.0010065674389788787,0.4958263772954925,0.0010268123155867319,0.0012261846594554112,0.6410684474123539,0.0010239648013944213,0.0009362105851964828,0.6026711185308848
